Puzzle ID,Initial State,Heuristic,Solved,Depth,Expanded Nodes,Max Fringe Size,Execution Time
1479,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1479,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1480,"[0, 1, 2, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1480,"[0, 1, 2, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1480,"[0, 1, 2, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1480,"[0, 1, 2, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1481,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1481,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1481,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1481,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1482,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 9, 11, 12, 13, 10, 14, 15]",Misplaced Tiles (h1),True,6,7,14,0.0
1482,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 9, 11, 12, 13, 10, 14, 15]",Manhattan Distance (h2),True,6,7,14,0.0
1482,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 9, 11, 12, 13, 10, 14, 15]",Euclidean Distance (h3),True,6,7,14,0.0
1482,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 9, 11, 12, 13, 10, 14, 15]",Out of Row and Column (h4),True,6,7,14,0.0
1483,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1483,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1483,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1483,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1484,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Misplaced Tiles (h1),True,2,3,4,0.0
1484,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Manhattan Distance (h2),True,2,3,4,0.0
1484,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Euclidean Distance (h3),True,2,3,4,0.0
1484,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Out of Row and Column (h4),True,2,3,4,0.0
1485,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15]",Misplaced Tiles (h1),True,4,5,10,0.0009932518005371094
1485,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15]",Manhattan Distance (h2),True,4,5,10,0.0
1485,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15]",Euclidean Distance (h3),True,4,5,10,0.0
1485,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15]",Out of Row and Column (h4),True,4,5,10,0.0
1486,"[1, 2, 3, 4, 9, 5, 6, 8, 13, 11, 7, 12, 10, 0, 14, 15]",Misplaced Tiles (h1),True,10,16,35,0.0
1486,"[1, 2, 3, 4, 9, 5, 6, 8, 13, 11, 7, 12, 10, 0, 14, 15]",Manhattan Distance (h2),True,10,11,23,0.0
1486,"[1, 2, 3, 4, 9, 5, 6, 8, 13, 11, 7, 12, 10, 0, 14, 15]",Euclidean Distance (h3),True,10,13,26,0.0
1486,"[1, 2, 3, 4, 9, 5, 6, 8, 13, 11, 7, 12, 10, 0, 14, 15]",Out of Row and Column (h4),True,10,11,23,0.0
1487,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),True,4,5,10,0.0
1487,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",Manhattan Distance (h2),True,4,5,10,0.0
1487,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",Euclidean Distance (h3),True,4,5,10,0.0
1487,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",Out of Row and Column (h4),True,4,5,10,0.0
1488,"[0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1488,"[0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1488,"[0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1488,"[0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1489,"[1, 2, 3, 4, 5, 6, 11, 7, 0, 9, 10, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1489,"[1, 2, 3, 4, 5, 6, 11, 7, 0, 9, 10, 8, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1489,"[1, 2, 3, 4, 5, 6, 11, 7, 0, 9, 10, 8, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1489,"[1, 2, 3, 4, 5, 6, 11, 7, 0, 9, 10, 8, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1490,"[1, 2, 3, 4, 5, 10, 6, 8, 9, 7, 0, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1490,"[1, 2, 3, 4, 5, 10, 6, 8, 9, 7, 0, 12, 13, 14, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1490,"[1, 2, 3, 4, 5, 10, 6, 8, 9, 7, 0, 12, 13, 14, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1490,"[1, 2, 3, 4, 5, 10, 6, 8, 9, 7, 0, 12, 13, 14, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1491,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Misplaced Tiles (h1),True,2,3,4,0.0
1491,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Manhattan Distance (h2),True,2,3,4,0.0
1491,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Euclidean Distance (h3),True,2,3,4,0.0
1491,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Out of Row and Column (h4),True,2,3,4,0.0
1492,"[1, 2, 4, 7, 5, 6, 3, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),True,6,9,15,0.0
1492,"[1, 2, 4, 7, 5, 6, 3, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Manhattan Distance (h2),True,6,7,12,0.0
1492,"[1, 2, 4, 7, 5, 6, 3, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Euclidean Distance (h3),True,6,9,15,0.0009930133819580078
1492,"[1, 2, 4, 7, 5, 6, 3, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Out of Row and Column (h4),True,6,7,12,0.0
1493,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Misplaced Tiles (h1),False,0,1,0,0.0
1493,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Manhattan Distance (h2),False,0,1,0,0.0
1493,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Euclidean Distance (h3),False,0,1,0,0.0
1493,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Out of Row and Column (h4),False,0,1,0,0.0
1494,"[1, 6, 2, 3, 5, 0, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),True,6,7,12,0.0
1494,"[1, 6, 2, 3, 5, 0, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Manhattan Distance (h2),True,6,7,12,0.0
1494,"[1, 6, 2, 3, 5, 0, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Euclidean Distance (h3),True,6,7,12,0.0
1494,"[1, 6, 2, 3, 5, 0, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Out of Row and Column (h4),True,6,7,12,0.0
1495,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1495,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1495,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1495,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1496,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),True,2,3,4,0.0010006427764892578
1496,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Manhattan Distance (h2),True,2,3,4,0.0
1496,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Euclidean Distance (h3),True,2,3,4,0.0
1496,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Out of Row and Column (h4),True,2,3,4,0.0
1497,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1497,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1497,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1497,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1498,"[1, 2, 0, 3, 5, 6, 8, 4, 9, 10, 7, 11, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1498,"[1, 2, 0, 3, 5, 6, 8, 4, 9, 10, 7, 11, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1498,"[1, 2, 0, 3, 5, 6, 8, 4, 9, 10, 7, 11, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1498,"[1, 2, 0, 3, 5, 6, 8, 4, 9, 10, 7, 11, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1499,"[1, 2, 3, 4, 5, 6, 12, 7, 9, 10, 0, 8, 13, 14, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1499,"[1, 2, 3, 4, 5, 6, 12, 7, 9, 10, 0, 8, 13, 14, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1499,"[1, 2, 3, 4, 5, 6, 12, 7, 9, 10, 0, 8, 13, 14, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1499,"[1, 2, 3, 4, 5, 6, 12, 7, 9, 10, 0, 8, 13, 14, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1500,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),True,2,3,4,0.0
1500,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Manhattan Distance (h2),True,2,3,4,0.0
1500,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Euclidean Distance (h3),True,2,3,4,0.0010023117065429688
1500,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Out of Row and Column (h4),True,2,3,4,0.0
1501,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12]",Misplaced Tiles (h1),True,4,5,11,0.0009992122650146484
1501,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12]",Manhattan Distance (h2),True,4,5,11,0.0
1501,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12]",Euclidean Distance (h3),True,4,5,11,0.0
1501,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12]",Out of Row and Column (h4),True,4,5,11,0.0
1502,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1502,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1502,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1502,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1503,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Misplaced Tiles (h1),True,2,3,4,0.0010094642639160156
1503,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Manhattan Distance (h2),True,2,3,4,0.0
1503,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Euclidean Distance (h3),True,2,3,4,0.0
1503,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Out of Row and Column (h4),True,2,3,4,0.0
1504,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Misplaced Tiles (h1),False,0,1,0,0.0
1504,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Manhattan Distance (h2),False,0,1,0,0.0
1504,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Euclidean Distance (h3),False,0,1,0,0.0
1504,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Out of Row and Column (h4),False,0,1,0,0.0
1505,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Misplaced Tiles (h1),True,2,3,4,0.0
1505,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Manhattan Distance (h2),True,2,3,4,0.0
1505,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Euclidean Distance (h3),True,2,3,4,0.0
1505,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Out of Row and Column (h4),True,2,3,4,0.0009949207305908203
1506,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 10, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1506,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 10, 12, 13, 14, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1506,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 10, 12, 13, 14, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1506,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 10, 12, 13, 14, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1507,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 9, 15, 11, 13, 10, 14, 12]",Misplaced Tiles (h1),True,8,9,19,0.0
1507,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 9, 15, 11, 13, 10, 14, 12]",Manhattan Distance (h2),True,8,9,19,0.000995635986328125
1507,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 9, 15, 11, 13, 10, 14, 12]",Euclidean Distance (h3),True,8,9,19,0.0
1507,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 9, 15, 11, 13, 10, 14, 12]",Out of Row and Column (h4),True,8,9,19,0.0
1508,"[1, 2, 3, 4, 5, 6, 8, 12, 9, 10, 7, 15, 13, 14, 11, 0]",Misplaced Tiles (h1),True,6,7,13,0.0
1508,"[1, 2, 3, 4, 5, 6, 8, 12, 9, 10, 7, 15, 13, 14, 11, 0]",Manhattan Distance (h2),True,6,7,13,0.0
1508,"[1, 2, 3, 4, 5, 6, 8, 12, 9, 10, 7, 15, 13, 14, 11, 0]",Euclidean Distance (h3),True,6,7,13,0.00099945068359375
1508,"[1, 2, 3, 4, 5, 6, 8, 12, 9, 10, 7, 15, 13, 14, 11, 0]",Out of Row and Column (h4),True,6,7,13,0.0
1509,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",Misplaced Tiles (h1),True,4,5,9,0.0
1509,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",Manhattan Distance (h2),True,4,5,9,0.0
1509,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",Euclidean Distance (h3),True,4,5,9,0.0
1509,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",Out of Row and Column (h4),True,4,5,9,0.0
1510,"[1, 3, 6, 4, 5, 2, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1510,"[1, 3, 6, 4, 5, 2, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1510,"[1, 3, 6, 4, 5, 2, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1510,"[1, 3, 6, 4, 5, 2, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1511,"[1, 2, 3, 4, 5, 0, 6, 7, 9, 11, 12, 8, 13, 10, 14, 15]",Misplaced Tiles (h1),True,8,9,20,0.0
1511,"[1, 2, 3, 4, 5, 0, 6, 7, 9, 11, 12, 8, 13, 10, 14, 15]",Manhattan Distance (h2),True,8,9,20,0.0
1511,"[1, 2, 3, 4, 5, 0, 6, 7, 9, 11, 12, 8, 13, 10, 14, 15]",Euclidean Distance (h3),True,8,9,20,0.001003265380859375
1511,"[1, 2, 3, 4, 5, 0, 6, 7, 9, 11, 12, 8, 13, 10, 14, 15]",Out of Row and Column (h4),True,8,9,20,0.0
1512,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 14, 10, 12, 9, 13, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1512,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 14, 10, 12, 9, 13, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1512,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 14, 10, 12, 9, 13, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1512,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 14, 10, 12, 9, 13, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1513,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),True,4,5,10,0.0
1513,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",Manhattan Distance (h2),True,4,5,10,0.0009989738464355469
1513,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",Euclidean Distance (h3),True,4,5,10,0.0
1513,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",Out of Row and Column (h4),True,4,5,10,0.0
1514,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 14, 10, 8, 13, 15, 12, 11]",Misplaced Tiles (h1),True,8,10,19,0.0010004043579101562
1514,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 14, 10, 8, 13, 15, 12, 11]",Manhattan Distance (h2),True,8,9,17,0.0
1514,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 14, 10, 8, 13, 15, 12, 11]",Euclidean Distance (h3),True,8,9,17,0.0
1514,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 14, 10, 8, 13, 15, 12, 11]",Out of Row and Column (h4),True,8,9,17,0.0
1515,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Misplaced Tiles (h1),True,2,3,4,0.0010018348693847656
1515,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Manhattan Distance (h2),True,2,3,4,0.0
1515,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Euclidean Distance (h3),True,2,3,4,0.0
1515,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Out of Row and Column (h4),True,2,3,4,0.0
1516,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),True,4,5,11,0.0
1516,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Manhattan Distance (h2),True,4,5,11,0.0009963512420654297
1516,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Euclidean Distance (h3),True,4,5,11,0.0
1516,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Out of Row and Column (h4),True,4,5,11,0.0
1517,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 12, 8, 13, 14, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1517,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 12, 8, 13, 14, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1517,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 12, 8, 13, 14, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1517,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 12, 8, 13, 14, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1518,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 11, 7, 12, 13, 10, 14, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1518,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 11, 7, 12, 13, 10, 14, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1518,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 11, 7, 12, 13, 10, 14, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1518,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 11, 7, 12, 13, 10, 14, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1519,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1519,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1519,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1519,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1520,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 10, 11, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1520,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 10, 11, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1520,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 10, 11, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1520,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 10, 11, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1521,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1521,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1521,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1521,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
